x,y,ent,lang,ent_tr,type
-2.35517,60.929974,Pitbull_(rapper),en,Pitbull,MusicalArtist
-3.807492,61.71721,Swizz_Beatz,ln,Swizz_Beatz,MusicalArtist
-14.941434,53.193077,John_Williams,en,"Уильямс,_Джон_(композитор)",Person
1.6230568,52.527004,Bee_Gees,ln,Bee_Gees,Band
-1.0063465,27.921364,Gorgoroth,en,Gorgoroth,Band
-0.24810109,73.41449,Южная_Корсика,ln,Corse-du-Sud,AdministrativeRegion
-3.3877966,10.587139,FC_Porto,en,Порту_(футбольный_клуб),SoccerClub
-13.833436,51.683186,"Шор,_Говард",ln,Howard_Shore,MusicalArtist
-16.860065,-65.06258,Buenos_Aires,en,Буэнос-Айрес,Settlement
-0.15564263,53.774654,Шер,ln,Cher,MusicalArtist
-16.746695,-65.915764,Asunción,en,Асунсьон,Settlement
-15.133248,50.120125,"Уильямс,_Джон_(композитор)",ln,John_Williams,MusicalArtist
-37.574448,37.956425,Werner_Herzog,en,"Херцог,_Вернер",Person
-26.418053,44.200253,"Стрейзанд,_Барбра",ln,Barbra_Streisand,Artist
-14.874408,53.15993,Thomas_Newman,en,"Ньюман,_Томас",MusicalArtist
-5.653261,-65.78105,Пакистан,ln,Pakistan,Country
6.730685,50.88014,Pearl_Jam,en,Pearl_Jam,Band
2.230356,48.189198,Мэрилин_Мэнсон,ln,Marilyn_Manson,MusicalArtist
10.063305,-6.507849,Orion_Pictures,en,Orion_Pictures,Company
-17.018282,45.367786,"Малкович,_Джон",ln,John_Malkovich,Artist
10.175801,-17.808947,Napoleonic_Wars,en,Наполеоновские_войны,MilitaryConflict
-16.385954,-65.216705,Боливия,ln,Bolivia,Country
8.61205,-16.329744,French_Revolutionary_Wars,en,Французские_революционные_войны,MilitaryConflict
2.334261,47.846107,Marilyn_Manson,ln,Marilyn_Manson_(band),Band
-16.58826,-66.59833,Ecuador,en,Эквадор,Single
-45.33782,40.940914,"Фюнес,_Луи_де",ln,Louis_de_Funès,Artist
-7.104454,-62.838547,Belgrade,en,Белград,Settlement
-2.675065,-62.912643,Финляндия,ln,Finland,Country
-12.047385,-62.500458,Vojvodina,en,Воеводина,Country
-5.1453395,-64.07602,Третий_рейх,ln,Nazi_Germany,Book
10.328776,-5.982073,The_Weinstein_Company,en,The_Weinstein_Company,Company
-4.882929,-66.06441,Пекин,ln,Beijing,PopulatedPlace
13.607337,-51.905197,Pakistan,en,Пакистан,Country
-6.013274,-63.639095,Люксембург,ln,Luxembourg,Country
-9.23968,-61.449142,Milan,en,Милан,Settlement
-2.5254776,57.30587,Леди_Гага,ln,Lady_Gaga,MusicalArtist
1.26675,56.628246,Keane_(band),en,Keane,Band
-0.5225492,74.176895,Кот-д’Армор,ln,Côtes-d'Armor,AdministrativeRegion
-2.8117242,40.696396,Avantasia,en,Avantasia,Band
-15.296551,-65.16587,Буэнос-Айрес_(провинция),ln,Buenos_Aires_Province,AdministrativeRegion
2.284972,53.497944,The_Doors,en,The_Doors,Band
-2.1410165,-60.4742,Белоруссия,ln,Belarus,Country
5.0247307,50.933525,System_of_a_Down,en,System_of_a_Down,Band
3.1877875,-69.40014,Аляска,ln,Alaska,Book
-7.5430784,-67.094215,Syria,en,Сирия,Country
10.314222,-5.9372573,The_Weinstein_Company,ln,The_Weinstein_Company,Company
0.12247948,53.86119,Sting_(musician),en,Стинг,Person
7.9130564,54.373894,Megadeth,ln,Megadeth,Band
-0.09422782,-69.581406,"Nashville,_Tennessee",en,Нашвилл,City
-1.7439486,52.417534,Lady_Antebellum,ln,Lady_Antebellum,Band
-1.0638475,-71.35577,Manhattan,en,Манхэттен,City
7.855854,53.089355,Garbage,ln,Garbage_(band),Band
-8.279042,56.69708,LL_Cool_J,en,LL_Cool_J,MusicalArtist
-24.349905,52.822514,"Хопкинс,_Энтони",ln,Anthony_Hopkins,Artist
-14.704885,52.275288,Jerry_Goldsmith,en,"Голдсмит,_Джерри",MusicalArtist
-7.1373615,-65.74612,Тунис,ln,Tunisia,Country
3.0685353,50.19751,Flood_(producer),en,"Эллис,_Марк",MusicalArtist
-7.666667,-64.94578,Стамбул,ln,Istanbul,Book
-9.752375,55.240383,Ella_Fitzgerald,en,"Фицджеральд,_Элла",Person
-7.36173,-66.695145,Сирия,ln,Syria,Country
-14.802967,53.354706,Danny_Elfman,en,"Эльфман,_Дэнни",Person
-13.835453,51.743877,"Сильвестри,_Алан",ln,Alan_Silvestri,MusicalArtist
-12.736838,-61.93307,Corsica,en,Корсика,AdministrativeRegion
-9.622017,-3.5277898,"Рай,_Сатьяджит",ln,Satyajit_Ray,Artist
2.2475777,49.172173,Bob_Ezrin,en,"Эзрин,_Боб",MusicalArtist
-12.893908,-62.273422,Нижняя_Австрия,ln,Lower_Austria,AdministrativeRegion
-3.7189887,59.15686,Avril_Lavigne,en,"Лавин,_Аврил",Person
14.744042,-52.360226,Махараштра,ln,Maharashtra,AdministrativeRegion
-8.624198,-66.75517,Algeria,en,Алжир,Country
-31.826958,53.232826,"Лукас,_Джордж",ln,George_Lucas,Artist
3.1397302,-69.414314,Alaska,en,Аляска,AdministrativeRegion
-7.56338,-67.16827,Ливан,ln,Lebanon,Country
8.007599,51.517956,The_Rolling_Stones,en,The_Rolling_Stones,Band
-32.103848,52.53275,"Левинсон,_Барри",ln,Barry_Levinson,Artist
-29.932144,56.574314,Steven_Spielberg,en,"Спилберг,_Стивен",Person
-24.773153,52.62545,"Клуни,_Джордж",ln,George_Clooney,Artist
-3.2345326,10.731782,S.L._Benfica,en,"Бенфика_(футбольный_клуб,_Лиссабон)",SoccerClub
-28.795624,47.496216,"Кейдж,_Николас",ln,Nicolas_Cage,Artist
-4.691867,30.789701,Nightwish,en,Nightwish,Band
-23.880787,53.361515,Джулианна_Мур,ln,Julianne_Moore,Artist
-2.5192122,-71.23331,New_Zealand,en,Новая_Зеландия,Country
-4.3228307,57.79162,"Джексон,_Джанет",ln,Janet_Jackson,MusicalArtist
14.416748,-52.692734,Maharashtra,en,Махараштра,Settlement
-13.886396,51.457607,"Голдсмит,_Джерри",ln,Jerry_Goldsmith,MusicalArtist
22.018932,-53.959873,Hindi,en,Хинди,Language
-32.20425,52.432392,"Брукхаймер,_Джерри",ln,Jerry_Bruckheimer,Artist
-10.193145,-66.21009,Ghana,en,Гана,Country
-22.192076,21.734331,"Бергман,_Ингмар",ln,Ingmar_Bergman,Person
8.943899,-17.744923,Eastern_Front_(World_War_II),en,Великая_Отечественная_война,MilitaryConflict
-1.9865528,59.347492,Бейонсе,ln,Beyoncé,MusicalArtist
7.2248483,54.080845,Disturbed_(band),en,Disturbed,Band
7.9487514,51.51136,The_Rolling_Stones,ln,The_Rolling_Stones,Band
10.092533,-6.349054,Dimension_Films,en,Dimension_Films,Company
5.8366385,52.697433,Rush,ln,Rush_(band),Band
-0.015726794,10.574856,Chelsea_F.C.,en,Челси_(футбольный_клуб),SoccerClub
-0.5668795,73.6112,Эн_(департамент),ln,Ain,AdministrativeRegion
-5.3873754,-63.246693,Bucharest,en,Бухарест,City
-29.45806,52.41317,"Элсвит,_Роберт",ln,Robert_Elswit,Artist
-4.7793922,59.179356,Benny_Blanco,en,Бенни_Бланко,MusicalArtist
-0.53190553,73.76282,Шер_(департамент),ln,Cher_(department),AdministrativeRegion
-5.02267,-67.84802,Vietnam,en,Вьетнам,Country
-1.1275486,-69.00396,Чикаго,ln,Chicago,PopulatedPlace
-3.8840923,59.30402,Taylor_Swift,en,"Свифт,_Тейлор",Person
-30.466953,49.60791,"Хичкок,_Альфред",ln,Alfred_Hitchcock,Artist
7.0422397,-3.5544934,Sony_BMG,en,Sony_BMG,Company
-1.0608113,55.007656,"Фармер,_Милен",ln,Mylène_Farmer,MusicalArtist
-4.483794,-62.59532,Slovakia,en,Словакия,Country
-3.589678,58.888393,"Теддер,_Райан",ln,Ryan_Tedder,MusicalArtist
6.2722216,49.589653,Pendulum_(drum_and_bass_band),en,Pendulum_(группа),Band
1.2230479,-59.147617,Таджикистан,ln,Tajikistan,Country
-1.8639411,54.09701,My_Chemical_Romance,en,My_Chemical_Romance,Band
-29.3623,48.098946,"Сталлоне,_Сильвестр",ln,Sylvester_Stallone,Artist
-2.0701888,-59.920773,Minsk,en,Минск,City
-0.49709228,73.28462,Од_(департамент),ln,Aude,AdministrativeRegion
-6.2674484,-62.836254,Luxembourg,en,Люксембург,Country
-0.50918055,73.38061,Об_(департамент),ln,Aube,AdministrativeRegion
0.1627989,10.689253,Liverpool_F.C.,en,Ливерпуль_(футбольный_клуб),SoccerClub
-29.74992,48.428772,"Ньюман,_Пол",ln,Paul_Newman,Artist
3.3519638,48.107903,Lars_Ulrich,en,"Ульрих,_Ларс",MusicalArtist
-9.861869,-65.96422,Нигерия,ln,Nigeria,Country
1.1439996,74.2141,Haute-Corse,en,Верхняя_Корсика,Settlement
3.2164555,48.09601,"Мастейн,_Дэйв",ln,Dave_Mustaine,MusicalArtist
1.4778364,53.419266,Bob_Dylan,en,Боб_Дилан,Person
-32.301567,51.94786,"Кепп,_Дэвид",ln,David_Koepp,Artist
0.91569215,-44.2278,Baltic_Sea,en,Балтийское_море,Sea
-34.101322,53.914574,"Ди_Бонавентура,_Лоренцо",ln,Lorenzo_di_Bonaventura,Artist
-0.8502848,-59.93504,Armenia,en,Армения,Country
-32.049328,51.701557,"Бэй,_Майкл",ln,Michael_Bay,Artist
-14.872558,53.272755,Alan_Silvestri,en,"Сильвестри,_Алан",MusicalArtist
-5.7380548,-63.930817,Босния_и_Герцеговина,ln,Bosnia_and_Herzegovina,Country
-2.247552,46.538975,Tom_Petty,en,"Петти,_Том",MusicalArtist
-0.82782996,-59.88902,Баку,ln,Baku,PopulatedPlace
8.901213,49.862656,Sex_Pistols,en,Sex_Pistols,Band
-14.881892,50.960365,"Айшем,_Марк",ln,Mark_Isham,MusicalArtist
-0.40174913,-70.79667,Seattle,en,Сиэтл,City
-6.227787,63.608543,The_Weeknd,ln,The_Weeknd,MusicalArtist
-0.48728448,57.55066,Ricky_Martin,en,"Мартин,_Рики",Person
0.4068121,62.62133,Simple_Plan,ln,Simple_Plan,Band
14.300939,-52.602566,Mumbai,en,Мумбаи,City
1.2704139,56.6252,Keane,ln,Keane_(band),Band
3.3211238,50.759434,Mike_Shinoda,en,"Шинода,_Майк",Person
9.485506,-8.254586,Golden_Harvest,ln,Orange_Sky_Golden_Harvest,Company
-0.45023963,47.020344,Lou_Reed,en,"Рид,_Лу",MusicalArtist
3.0887403,50.753563,"Шинода,_Майк",ln,Mike_Shinoda,MusicalArtist
-4.5303593,52.522648,Lana_Del_Rey,en,Лана_Дель_Рей,MusicalArtist
1.7705059,50.7535,"Харрис,_Стив",ln,Steve_Harris_(musician),MusicalArtist
-1.7495202,52.422817,Lady_Antebellum,en,Lady_Antebellum,Band
-32.18284,51.584312,"Скотт,_Ридли",ln,Ridley_Scott,Artist
-1.3569068,56.93718,Kylie_Minogue,en,"Миноуг,_Кайли",Person
-6.8173375,-63.31674,Сербия,ln,Serbia,Country
-22.46588,55.218727,Julianne_Moore,en,Джулианна_Мур,Person
-2.013743,-59.893116,Санкт-Петербург,ln,Saint_Petersburg,PopulatedPlace
-28.11175,51.196293,John_Huston,en,"Хьюстон,_Джон",Person
-0.94094354,-69.19472,Сан-Франциско,ln,San_Francisco,PopulatedPlace
-2.924796,62.92038,G-Unit,en,G-Unit,Band
-33.013744,49.785507,"Рэйми,_Сэм",ln,Sam_Raimi,Artist
9.627646,-6.1081586,Focus_Features,en,Focus_Features,Company
6.087426,-13.059975,Кембриджский_университет,ln,University_of_Cambridge,University
3.733721,53.305084,Duran_Duran,en,Duran_Duran,Band
-5.2476444,-64.10514,Берлин,ln,Berlin,PopulatedPlace
-0.9608159,27.729221,Dimmu_Borgir,en,Dimmu_Borgir,Band
-14.963626,50.18075,"Белтрами,_Марко",ln,Marco_Beltrami,MusicalArtist
2.2369757,49.31045,David_Gilmour,en,"Гилмор,_Дэвид",MusicalArtist
9.078366,-1.8381082,Toho,ln,Toho,Company
-0.9366304,27.838076,Borknagar,en,Borknagar,Band
-4.3556404,60.563698,RedOne,ln,RedOne,MusicalArtist
-16.655025,-66.07671,Bolivia,en,Боливия,Country
-13.942202,51.85994,"Хорнер,_Джеймс",ln,James_Horner,MusicalArtist
-15.51416,-63.391834,Barcelona,en,Барселона,City
-5.7132425,-66.11625,Филиппины,ln,Philippines,Country
-12.700521,-61.819294,Alsace,en,Эльзас,Settlement
-16.722204,51.657116,"Фиггис,_Майк",ln,Mike_Figgis,Artist
6.1143703,52.578896,Alice_Cooper,en,Элис_Купер,MusicalArtist
15.035992,-52.27087,Уттар-Прадеш,ln,Uttar_Pradesh,AdministrativeRegion
-8.213344,27.457502,2NE1,en,2NE1,Band
-4.632035,58.90373,Тимбалэнд,ln,Timbaland,MusicalArtist
15.292841,-52.406406,Uttar_Pradesh,en,Уттар-Прадеш,Settlement
-29.207304,46.80015,"Стрип,_Мерил",ln,Meryl_Streep,Artist
2.3255236,55.53318,The_Killers,en,The_Killers,Band
-0.059556987,-64.79821,Республика_Корея,ln,South_Korea,Country
1.3623883,-59.089066,Tajikistan,en,Таджикистан,Country
-7.891505,20.40265,"Одзу,_Ясудзиро",ln,Yasujirō_Ozu,Artist
0.4014061,62.61836,Simple_Plan,en,Simple_Plan,Band
-0.09253968,73.73922,Нижний_Рейн,ln,Bas-Rhin,AdministrativeRegion
1.0381259,-69.62638,San_Francisco,en,Сан-Франциско,City
-1.0215499,54.98953,Моби,ln,Moby,MusicalArtist
-3.6431959,59.191635,Ryan_Tedder,en,"Теддер,_Райан",MusicalArtist
-45.2091,41.762184,"Мельес,_Жорж",ln,Georges_Méliès,Artist
-3.0629053,-64.638245,Oslo,en,Осло,Settlement
0.34720588,51.15919,"Маккартни,_Пол",ln,Paul_McCartney,MusicalArtist
-8.850594,-61.14355,Naples,en,Неаполь,Settlement
-23.98892,53.870247,"Макгрегор,_Юэн",ln,Ewan_McGregor,Artist
-1.6232791,28.318172,Mayhem_(band),en,Mayhem,Band
-28.338001,47.09846,"Лоу,_Джуд",ln,Jude_Law,Artist
3.3181684,48.12236,James_Hetfield,en,"Хетфилд,_Джеймс_Алан",MusicalArtist
-6.172862,-63.554626,Лихтенштейн,ln,Liechtenstein,Country
9.56216,-4.804529,Gaumont_Film_Company,en,Gaumont,Company
-17.30171,-63.08069,Лиссабон,ln,Lisbon,PopulatedPlace
-9.206028,-61.30555,Florence,en,Флоренция,Settlement
-7.2664404,-66.40284,Ливия,ln,Libya,Country
-3.652598,10.805323,FC_Barcelona,en,Барселона_(футбольный_клуб),SoccerClub
-4.521639,52.506096,Лана_Дель_Рей,ln,Lana_Del_Rey,MusicalArtist
-14.104115,-62.94204,Extremadura,en,Эстремадура,Settlement
-32.26684,49.149113,"Кубрик,_Стэнли",ln,Stanley_Kubrick,Artist
3.186722,48.08235,Dave_Mustaine,en,"Мастейн,_Дэйв",MusicalArtist
-0.45151252,73.7651,Жер_(департамент),ln,Gers,AdministrativeRegion
-6.2521243,9.160418,Club_Nacional_de_Football,en,Насьональ,SoccerClub
-36.121773,53.220875,"Джексон,_Сэмюэл_Лерой",ln,Samuel_L._Jackson,Artist
-6.4554205,9.358859,Club_Atlético_River_Plate,en,Ривер_Плейт,SoccerClub
-32.25998,50.876446,"Джексон,_Питер",ln,Peter_Jackson,Artist
-4.5012503,-66.45419,Beijing,en,Пекин,Settlement
1.9638869,49.88881,"Гилмор,_Дэвид",ln,David_Gilmour,MusicalArtist
-14.164064,-63.984222,Antioquia_Department,en,Антьокия,Settlement
-32.772324,50.91415,"Вон,_Мэттью",ln,Matthew_Vaughn,Artist
-0.83195734,-59.89355,Yerevan,en,Ереван,City
-0.7855549,-70.2358,Бруклин,ln,Brooklyn,PopulatedPlace
-3.7246864,61.72868,Swizz_Beatz,en,Swizz_Beatz,MusicalArtist
-20.728552,42.599068,"Бандерас,_Антонио",ln,Antonio_Banderas,Artist
0.18029508,-70.80549,"Santa_Monica,_California",en,Санта-Моника,City
-5.2448125,59.782043,The-Dream,ln,The-Dream,MusicalArtist
5.905335,52.6289,Rush_(band),en,Rush,Band
10.131043,-6.4716825,Fox_Searchlight_Pictures,ln,Fox_Searchlight_Pictures,Company
4.7514324,54.748146,Roxette,en,Roxette,Band
5.271487,55.942303,Blur,ln,Blur_(band),Band
-18.232397,-62.952637,Rio_de_Janeiro,en,Рио-де-Жанейро,Settlement
-1.2235456,-63.439243,Японская_империя,ln,Empire_of_Japan,Book
-4.3664107,60.54374,RedOne,en,RedOne,MusicalArtist
-0.2245071,73.64871,Шаранта,ln,Charente,AdministrativeRegion
-25.264755,57.476437,Nicolas_Cage,en,"Кейдж,_Николас",Person
-28.69724,51.80853,"Хьюз,_Джон_(кинорежиссёр)",ln,John_Hughes_(filmmaker),Person
6.907944,54.69676,Nickelback,en,Nickelback,Band
-29.003126,46.678352,"Хоффман,_Дастин",ln,Dustin_Hoffman,Artist
-14.777751,51.12184,Michael_Kamen,en,"Кэймен,_Майкл",MusicalArtist
7.8361387,-18.959679,Французская_кампания,ln,Battle_of_France,MilitaryConflict
-15.220858,53.106083,Mark_Isham,en,"Айшем,_Марк",MusicalArtist
-1.8648516,32.330486,"Тэгтгрен,_Петер",ln,Peter_Tägtgren,MusicalArtist
-4.587131,10.886792,Levante_UD,en,Леванте_(футбольный_клуб),SoccerClub
-31.937223,50.837452,"Скорсезе,_Мартин",ln,Martin_Scorsese,Artist
1.443244,74.339386,Isère,en,Изер_(департамент),Settlement
-3.992477,57.829735,"Свифт,_Тейлор",ln,Taylor_Swift,MusicalArtist
-22.064508,21.958683,Ingmar_Bergman,en,"Бергман,_Ингмар",Person
-46.25488,41.74568,"Сард,_Филипп",ln,Philippe_Sarde,MusicalArtist
-4.0937743,-64.90204,Iceland,en,Исландия,Country
-24.280048,52.89473,"Рурк,_Микки",ln,Mickey_Rourke,Artist
1.318818,74.312195,Hautes-Pyrénées,en,Верхние_Пиренеи,Settlement
-48.13683,34.8361,"Рота,_Нино",ln,Nino_Rota,MusicalArtist
-15.207346,53.501583,Carter_Burwell,en,"Бёруэлл,_Картер",MusicalArtist
1.8736448,48.26224,Роб_Зомби,ln,Rob_Zombie,MusicalArtist
-7.182008,-62.975815,Bosnia_and_Herzegovina,en,Босния_и_Герцеговина,Country
-24.942242,51.659904,"Редфорд,_Роберт",ln,Robert_Redford,Artist
1.6228077,52.531586,Bee_Gees,en,Bee_Gees,Band
-14.053791,51.902176,"Ревелл,_Грэм",ln,Graeme_Revell,MusicalArtist
-26.156921,44.27713,Barbra_Streisand,en,"Стрейзанд,_Барбра",Person
-29.437756,46.93189,"Портман,_Натали",ln,Natalie_Portman,Artist
-3.7793226,59.321014,Adam_Lambert,en,"Ламберт,_Адам",MusicalArtist
-28.167532,52.047222,"Николс,_Майк",ln,Mike_Nichols,Artist
-2.5154934,11.1147585,A.C._Milan,en,Милан_(футбольный_клуб),SoccerClub
-17.521608,-63.03522,Минас-Жерайс,ln,Minas_Gerais,AdministrativeRegion
4.022936,57.72803,Westlife,en,Westlife,Band
-32.68862,51.5956,"Линч,_Дэвид",ln,David_Lynch,Artist
-4.9708886,10.919797,Valencia_CF,en,Валенсия_(футбольный_клуб),SoccerClub
-2.2215226,-60.7353,Латвия,ln,Latvia,Country
